CCTV3_电信,http://220.174.35.188:8888/rtp/239.253.64.244:5140,0.680 MB/s
CCTV3_电信,http://59.61.122.144:58888/rtp/239.61.3.34:9722,0.640 MB/s
CCTV3_电信,http://124.77.253.93:4022/udp/239.45.1.68:5140,0.640 MB/s
CCTV3_电信,http://122.231.177.190:4022/rtp/233.50.201.196:5140,0.623 MB/s
CCTV3_电信,http://124.230.56.152:55555/udp/239.76.253.153:9000,0.587 MB/s
CCTV3_电信,http://119.98.248.194:4022/rtp/239.69.1.122:10370,0.476 MB/s
CCTV3_电信,http://118.122.2.29:9999/hls/3/index.m3u8,0.001 MB/s
CCTV3_移动,http://111.15.174.107:8969/tsfile/live/0003_1.m3u8,0.470 MB/s
CCTV3_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8,0.001 MB/s
CCTV3_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8,0.001 MB/s
CCTV3_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8,0.001 MB/s
CCTV3_联通,http://39.89.155.21:4022/udp/239.253.254.191:8000,0.853 MB/s
CCTV3_联通,http://119.166.7.60:6666/udp/239.253.254.191:8000,0.846 MB/s
CCTV3_联通,http://113.206.189.140:55555/udp/225.0.4.142:7980,0.821 MB/s
CCTV3_联通,http://27.12.165.147:4022/udp/225.0.4.142:7980,0.816 MB/s
CCTV3_联通,http://27.11.254.90:8005/udp/225.0.4.142:7980,0.810 MB/s
CCTV3_联通,http://123.115.112.109:4000/rtp/239.3.1.172:8001,0.807 MB/s
CCTV3_联通,http://221.221.167.189:8888/rtp/239.3.1.172:8001,0.807 MB/s
CCTV3_联通,http://119.4.54.21:8848/udp/239.93.1.11:2223,0.790 MB/s
CCTV3_联通,http://111.196.191.211:5555/rtp/239.3.1.172:8001,0.780 MB/s
CCTV3_联通,http://123.112.215.196:4022/rtp/239.3.1.172:8001,0.779 MB/s
CCTV3_联通,http://116.2.48.244:6000/rtp/232.0.0.170:1234,0.776 MB/s
CCTV3_联通,http://221.217.53.241:8686/rtp/239.3.1.172:8001,0.775 MB/s
CCTV3_联通,http://27.11.52.23:8001/udp/225.0.4.142:7980,0.754 MB/s
CCTV3_联通,http://27.10.209.62:8001/udp/225.0.4.142:7980,0.746 MB/s
CCTV3_联通,http://27.11.251.97:8001/udp/225.0.4.142:7980,0.743 MB/s
CCTV3_联通,http://221.7.123.248:8003/udp/225.0.4.142:7980,0.713 MB/s
CCTV3_联通,http://27.11.250.159:8001/udp/225.0.4.142:7980,0.683 MB/s
CCTV3_联通,http://114.250.93.106:8686/rtp/239.3.1.172:8001,0.605 MB/s
CCTV3_联通,http://27.11.40.250:8004/udp/225.0.4.142:7980,0.380 MB/s
CCTV3_联通,http://118.81.39.7:8085/rtp/226.0.2.20:8072,0.349 MB/s
CCTV3_联通,http://124.163.112.103:6001/rtp/226.0.2.20:8072,0.349 MB/s
CCTV3_联通,http://183.191.233.139:8005/rtp/226.0.2.20:8072,0.349 MB/s
CCTV3_联通,http://171.120.84.234:8085/rtp/226.0.2.20:8072,0.349 MB/s
CCTV3_联通,http://183.185.220.155:8085/rtp/226.0.2.20:8072,0.348 MB/s
CCTV3_联通,http://124.167.58.84:8085/rtp/226.0.2.20:8072,0.345 MB/s
CCTV3_联通,http://36.35.16.98:9901/tsfile/live/0001_40.m3u8,0.001 MB/s
CCTV4_电信,http://117.66.231.196:2000/rtp/238.1.78.236:7760,0.814 MB/s
CCTV4_电信,http://113.93.49.90:2000/udp/239.77.1.163:5146,0.814 MB/s
